,DATE,WEATHER
3728,2006-12-30,Sunny
3729,2006-12-30,Fog
3730,2006-12-30,Fog
3731,2006-12-31,Fog
3732,2006-12-31,Fog
3733,2006-12-31,Fog
3734,2006-12-31,Fog
3735,2006-12-31,Rain
3736,2007-01-03,Fog
3737,2007-01-04,Fog
3738,2007-01-04,Rain
3739,2007-01-04,Fog
3740,2007-01-05,Rain
3741,2007-01-05,Fog
3742,2007-01-05,Fog
3743,2007-01-06,Rain
3744,2007-01-06,Fog
3745,2007-01-06,Fog
3746,2007-01-06,Fog
3747,2007-01-07,Fog
3748,2007-01-07,Fog
3749,2007-01-07,Fog
3750,2007-01-07,Snow
3751,2007-01-08,Snow
3752,2007-01-08,Fog
3753,2007-01-11,Fog
3754,2007-01-11,Rain
3755,2007-01-12,Fog
3756,2007-01-12,Snow
3757,2007-01-12,Fog
3758,2007-01-12,Fog
3759,2007-01-12,Fog
3760,2007-01-12,Fog
3761,2007-01-13,Snow
3762,2007-01-13,Snow
3763,2007-01-13,Fog
3764,2007-01-13,Snow
3765,2007-01-13,Fog
3766,2007-01-14,Fog
3767,2007-01-14,Snow
3768,2007-01-14,Fog
3769,2007-01-14,Snow
3770,2007-01-14,Snow
3771,2007-01-14,Snow
3772,2007-01-15,Fog
3773,2007-01-15,Snow
3774,2007-01-15,Fog
3775,2007-01-15,Snow
3776,2007-01-15,Fog
3777,2007-01-16,Fog
3778,2007-01-16,Snow
3779,2007-01-17,Fog
3780,2007-01-17,Snow
3781,2007-01-18,Fog
3782,2007-01-18,Fog
3783,2007-01-18,Snow
3784,2007-01-18,Fog
3785,2007-01-19,Fog
3786,2007-01-19,Snow
3787,2007-01-19,Fog
3788,2007-01-21,Fog
3789,2007-01-21,Fog
3790,2007-01-21,Snow
3791,2007-01-21,Snow
3792,2007-01-22,Snow
3793,2007-01-22,Fog
3794,2007-01-22,Fog
3795,2007-01-23,Fog
3796,2007-01-23,Fog
3797,2007-01-23,Fog
3798,2007-01-24,Snow
3799,2007-01-24,Fog
3800,2007-01-24,Fog
3801,2007-01-25,Snow
3802,2007-01-25,Fog
3803,2007-01-26,Fog
3804,2007-01-27,Snow
3805,2007-01-27,Fog
3806,2007-01-27,Fog
3807,2007-01-28,Fog
3808,2007-01-28,Snow
3809,2007-01-28,Fog
3810,2007-01-29,Fog
3811,2007-01-29,Snow
3812,2007-01-29,Fog
3813,2007-01-30,Snow
3814,2007-01-30,Fog
3815,2007-01-31,Snow
3816,2007-01-31,Fog
3817,2007-02-01,Fog
3818,2007-02-01,Snow
3819,2007-02-01,Fog
3820,2007-02-02,Fog
3821,2007-02-02,Snow
3822,2007-02-02,Fog
3823,2007-02-03,Fog
3824,2007-02-03,Snow
3825,2007-02-04,Fog
3826,2007-02-05,Fog
3827,2007-02-06,Fog
3828,2007-02-06,Snow
3829,2007-02-06,Fog
3830,2007-02-06,Fog
3831,2007-02-07,Fog
3832,2007-02-11,Fog
3833,2007-02-11,Snow
3834,2007-02-11,Fog
3835,2007-02-12,Fog
3836,2007-02-12,Fog
3837,2007-02-12,Fog
3838,2007-02-12,Snow
3839,2007-02-13,Snow
3840,2007-02-13,Fog
3841,2007-02-13,Fog
3842,2007-02-13,Fog
3843,2007-02-14,Fog
3844,2007-02-14,Fog
3845,2007-02-14,Snow
3846,2007-02-16,Fog
3847,2007-02-16,Snow
3848,2007-02-16,Fog
3849,2007-02-17,Fog
3850,2007-02-17,Snow
3851,2007-02-17,Fog
3852,2007-02-17,Fog
3853,2007-02-20,Fog
3854,2007-02-20,Sunny
3855,2007-02-20,Fog
3856,2007-02-21,Fog
3857,2007-02-21,Fog
3858,2007-02-21,Fog
3859,2007-02-21,Fog
3860,2007-02-21,Sunny
3861,2007-02-21,Fog
3862,2007-02-22,Fog
3863,2007-02-22,Fog
3864,2007-02-23,Snow
3865,2007-02-23,Fog
3866,2007-02-24,Snow
3867,2007-02-24,Fog
3868,2007-02-24,Snow
3869,2007-02-24,Snow
3870,2007-02-24,Snow
3871,2007-02-24,Snow
3872,2007-02-24,Fog
3873,2007-02-25,Snow
3874,2007-02-25,Snow
3875,2007-02-25,Fog
3876,2007-02-25,Snow
3877,2007-02-25,Snow
3878,2007-02-25,Fog
3879,2007-02-26,Fog
3880,2007-02-26,Snow
3881,2007-02-26,Fog
3882,2007-02-26,Snow
3883,2007-02-26,Fog
3884,2007-02-27,Fog
3885,2007-02-27,Fog
3886,2007-02-27,Sunny
3887,2007-02-27,Fog
3888,2007-02-28,Fog
3889,2007-02-28,Fog
3890,2007-02-28,Snow
3891,2007-02-28,Snow
3892,2007-02-28,Cloudy
3893,2007-02-28,Snow
3894,2007-03-01,Fog
3895,2007-03-01,Snow
3896,2007-03-01,Snow
3897,2007-03-01,Snow
3898,2007-03-01,Cloudy
3899,2007-03-01,Cloudy
3900,2007-03-01,Cloudy
3901,2007-03-01,Snow
3902,2007-03-02,Snow
3903,2007-03-02,Fog
3904,2007-03-02,Fog
3905,2007-03-02,Fog
3906,2007-03-03,Fog
3907,2007-03-03,Fog
3908,2007-03-03,Snow
3909,2007-03-06,Fog
3910,2007-03-06,Fog
3911,2007-03-06,Snow
3912,2007-03-07,Fog
3913,2007-03-07,Fog
3914,2007-03-07,Snow
3915,2007-03-08,Fog
3916,2007-03-08,Fog
3917,2007-03-08,Fog
3918,2007-03-09,Fog
3919,2007-03-09,Fog
3920,2007-03-09,Fog
3921,2007-03-09,Rain
3922,2007-03-10,Fog
3923,2007-03-10,Fog
3924,2007-03-10,Fog
3925,2007-03-10,Sunny
3926,2007-03-11,Fog
3927,2007-03-11,Fog
3928,2007-03-11,Fog
3929,2007-03-12,Rain
3930,2007-03-13,Fog
3931,2007-03-13,Fog
3932,2007-03-13,Fog
3933,2007-03-14,Fog
3934,2007-03-14,Cloudy
3935,2007-03-14,Snow
3936,2007-03-14,Snow
3937,2007-03-14,Fog
3938,2007-03-15,Snow
3939,2007-03-19,Rain
3940,2007-03-21,Cloudy
3941,2007-03-21,Cloudy
3942,2007-03-21,Rain
3943,2007-03-21,Cloudy
3944,2007-03-21,Cloudy
3945,2007-03-21,Cloudy
3946,2007-03-21,Cloudy
3947,2007-03-22,Cloudy
3948,2007-03-22,Cloudy
3949,2007-03-22,Cloudy
3950,2007-03-22,Snow
3951,2007-03-22,Rain
3952,2007-03-22,Cloudy
3953,2007-03-23,Fog
3954,2007-03-23,Fog
3955,2007-03-23,Fog
3956,2007-03-23,Rain
3957,2007-03-23,Fog
3958,2007-03-23,Fog
3959,2007-03-24,Fog
3960,2007-03-24,Fog
3961,2007-03-24,Rain
3962,2007-03-24,Fog
3963,2007-03-24,Fog
3964,2007-03-24,Fog
3965,2007-03-24,Fog
3966,2007-03-25,Sunny
3967,2007-03-25,Fog
3968,2007-03-25,Fog
3969,2007-03-25,Fog
3970,2007-03-25,Fog
3971,2007-03-27,Fog
3972,2007-03-27,Fog
3973,2007-03-27,Fog
3974,2007-03-28,Rain
3975,2007-03-28,Cloudy
3976,2007-03-28,Cloudy
3977,2007-03-28,Cloudy
3978,2007-03-28,Fog
3979,2007-03-28,Cloudy
3980,2007-03-28,Cloudy
3981,2007-03-30,Rain
3982,2007-03-31,Cloudy
3983,2007-03-31,Cloudy
3984,2007-03-31,Cloudy
3985,2007-03-31,Fog
3986,2007-03-31,Rain
3987,2007-04-01,Rain
3988,2007-04-01,Cloudy
3989,2007-04-02,Snow
3990,2007-04-02,Cloudy
3991,2007-04-02,Cloudy
3992,2007-04-03,Cloudy
3993,2007-04-03,Cloudy
3994,2007-04-03,Snow
3995,2007-04-03,Cloudy
3996,2007-04-03,Cloudy
3997,2007-04-03,Cloudy
3998,2007-04-04,Snow
3999,2007-04-08,Snow
4000,2007-04-09,Snow
4001,2007-04-10,Sunny
4002,2007-04-10,Fog
4003,2007-04-10,Cloudy
4004,2007-04-10,Fog
4005,2007-04-11,Fog
4006,2007-04-11,Fog
4007,2007-04-11,Snow
4008,2007-04-11,Snow
4009,2007-04-11,Fog
4010,2007-04-12,Snow
4011,2007-04-12,Fog
4012,2007-04-12,Fog
4013,2007-04-12,Fog
4014,2007-04-17,Fog
4015,2007-04-17,Rain
4016,2007-04-18,Rain
4017,2007-04-19,Fog
4018,2007-04-19,Rain
4019,2007-04-19,Fog
4020,2007-04-21,Fog
4021,2007-04-22,Rain
4022,2007-04-24,Fog
4023,2007-04-24,Rain
4024,2007-04-24,Fog
4025,2007-04-25,Fog
4026,2007-04-25,Rain
4027,2007-04-25,Cloudy
4028,2007-04-25,Fog
4029,2007-04-25,Cloudy
4030,2007-04-25,Cloudy
4031,2007-04-26,Cloudy
4032,2007-04-26,Fog
4033,2007-04-26,Rain
4034,2007-04-26,Fog
4035,2007-04-26,Fog
4036,2007-04-26,Cloudy
4037,2007-04-26,Cloudy
4038,2007-04-27,Rain
4039,2007-04-27,Fog
4040,2007-04-27,Cloudy
4041,2007-04-27,Fog
4042,2007-04-27,Fog
4043,2007-04-27,Fog
4044,2007-04-28,Fog
4045,2007-04-28,Fog
4046,2007-04-28,Sunny
4047,2007-04-28,Fog
4048,2007-04-28,Fog
4049,2007-04-29,Cloudy
4050,2007-04-29,Cloudy
4051,2007-04-29,Rain
4052,2007-04-29,Cloudy
4053,2007-04-29,Cloudy
4054,2007-04-29,Snow
4055,2007-04-29,Fog
4056,2007-04-30,Rain
4057,2007-04-30,Cloudy
4058,2007-04-30,Cloudy
4059,2007-04-30,Cloudy
4060,2007-04-30,Cloudy
4061,2007-04-30,Cloudy
4062,2007-05-02,Fog
4063,2007-05-02,Fog
4064,2007-05-02,Fog
4065,2007-05-03,Fog
4066,2007-05-04,Fog
4067,2007-05-04,Rain
4068,2007-05-05,Rain
4069,2007-05-07,Rain
4070,2007-05-08,Sunny
4071,2007-05-08,Fog
4072,2007-05-08,Fog
4073,2007-05-09,Fog
4074,2007-05-09,Cloudy
4075,2007-05-09,Fog
4076,2007-05-09,Rain
4077,2007-05-09,Fog
4078,2007-05-10,Fog
4079,2007-05-10,Sunny
4080,2007-05-10,Fog
4081,2007-05-11,Fog
4082,2007-05-15,Cloudy
4083,2007-05-15,Rain
4084,2007-05-15,Fog
4085,2007-05-15,Cloudy
4086,2007-05-15,Cloudy
4087,2007-05-15,Cloudy
4088,2007-05-16,Cloudy
4089,2007-05-16,Rain
4090,2007-05-16,Cloudy
4091,2007-05-16,Fog
4092,2007-05-16,Fog
4093,2007-05-20,Cloudy
4094,2007-05-20,Cloudy
4095,2007-05-20,Cloudy
4096,2007-05-20,Rain
4097,2007-05-22,Fog
4098,2007-05-23,Fog
4099,2007-05-24,Rain
4100,2007-05-24,Fog
4101,2007-05-24,Fog
4102,2007-05-25,Rain
4103,2007-05-25,Fog
4104,2007-05-26,Cloudy
4105,2007-05-26,Rain
4106,2007-05-26,Cloudy
4107,2007-05-26,Cloudy
4108,2007-05-26,Cloudy
4109,2007-05-26,Cloudy
4110,2007-05-27,Fog
4111,2007-05-27,Fog
4112,2007-05-27,Rain
4113,2007-05-28,Fog
4114,2007-05-28,Rain
4115,2007-05-29,Sunny
4116,2007-05-29,Fog
4117,2007-05-29,Fog
4118,2007-05-30,Fog
4119,2007-05-30,Fog
4120,2007-05-30,Fog
4121,2007-05-31,Cloudy
4122,2007-05-31,Cloudy
4123,2007-05-31,Cloudy
4124,2007-05-31,Cloudy
4125,2007-05-31,Rain
4126,2007-06-01,Fog
4127,2007-06-01,Cloudy
4128,2007-06-01,Rain
4129,2007-06-01,Cloudy
4130,2007-06-01,Cloudy
4131,2007-06-01,Fog
4132,2007-06-01,Cloudy
4133,2007-06-01,Cloudy
4134,2007-06-02,Rain
4135,2007-06-02,Cloudy
4136,2007-06-02,Cloudy
4137,2007-06-02,Fog
4138,2007-06-03,Cloudy
4139,2007-06-03,Cloudy
4140,2007-06-03,Fog
4141,2007-06-03,Rain
4142,2007-06-04,Cloudy
4143,2007-06-04,Cloudy
4144,2007-06-04,Cloudy
4145,2007-06-04,Fog
4146,2007-06-04,Rain
4147,2007-06-04,Cloudy
4148,2007-06-05,Fog
4149,2007-06-05,Rain
4150,2007-06-05,Fog
4151,2007-06-06,Rain
4152,2007-06-12,Fog
4153,2007-06-14,Fog
4154,2007-06-14,Fog
4155,2007-06-15,Fog
4156,2007-06-15,Fog
4157,2007-06-15,Fog
4158,2007-06-16,Rain
4159,2007-06-16,Fog
4160,2007-06-16,Fog
4161,2007-06-16,Cloudy
4162,2007-06-17,Cloudy
4163,2007-06-17,Fog
4164,2007-06-17,Fog
4165,2007-06-17,Cloudy
4166,2007-06-17,Cloudy
4167,2007-06-18,Cloudy
4168,2007-06-18,Cloudy
4169,2007-06-18,Cloudy
4170,2007-06-18,Cloudy
4171,2007-06-18,Rain
4172,2007-06-18,Cloudy
4173,2007-06-19,Rain
4174,2007-06-19,Fog
4175,2007-06-19,Cloudy
4176,2007-06-19,Cloudy
4177,2007-06-21,Cloudy
4178,2007-06-21,Rain
4179,2007-06-22,Rain
4180,2007-06-23,Rain
4181,2007-06-23,Fog
4182,2007-06-24,Fog
4183,2007-06-24,Sunny
4184,2007-06-24,Fog
4185,2007-06-24,Fog
4186,2007-06-25,Fog
4187,2007-06-25,Sunny
4188,2007-06-25,Fog
4189,2007-06-25,Fog
4190,2007-06-25,Fog
4191,2007-06-26,Rain
4192,2007-06-26,Fog
4193,2007-06-26,Cloudy
4194,2007-06-26,Cloudy
4195,2007-06-26,Cloudy
4196,2007-06-27,Rain
4197,2007-06-27,Cloudy
4198,2007-06-27,Cloudy
4199,2007-06-27,Cloudy
4200,2007-06-27,Cloudy
4201,2007-06-30,Fog
4202,2007-06-30,Fog
4203,2007-07-01,Fog
4204,2007-07-03,Cloudy
4205,2007-07-03,Cloudy
4206,2007-07-03,Cloudy
4207,2007-07-03,Rain
4208,2007-07-03,Cloudy
4209,2007-07-03,Cloudy
4210,2007-07-04,Cloudy
4211,2007-07-04,Cloudy
4212,2007-07-04,Cloudy
4213,2007-07-04,Rain
4214,2007-07-05,Fog
4215,2007-07-05,Sunny
4216,2007-07-05,Fog
4217,2007-07-09,Cloudy
4218,2007-07-09,Cloudy
4219,2007-07-09,Cloudy
4220,2007-07-09,Cloudy
4221,2007-07-09,Cloudy
4222,2007-07-09,Cloudy
4223,2007-07-09,Rain
4224,2007-07-10,Cloudy
4225,2007-07-10,Cloudy
4226,2007-07-10,Cloudy
4227,2007-07-10,Cloudy
4228,2007-07-10,Cloudy
4229,2007-07-10,Rain
4230,2007-07-10,Cloudy
4231,2007-07-12,Cloudy
4232,2007-07-13,Fog
4233,2007-07-16,Rain
4234,2007-07-16,Cloudy
4235,2007-07-16,Cloudy
4236,2007-07-16,Cloudy
4237,2007-07-16,Cloudy
4238,2007-07-16,Cloudy
4239,2007-07-17,Fog
4240,2007-07-17,Rain
4241,2007-07-17,Fog
4242,2007-07-17,Cloudy
4243,2007-07-17,Cloudy
4244,2007-07-17,Cloudy
4245,2007-07-18,Rain
4246,2007-07-18,Cloudy
4247,2007-07-18,Cloudy
4248,2007-07-18,Cloudy
4249,2007-07-18,Cloudy
4250,2007-07-18,Cloudy
4251,2007-07-18,Cloudy
4252,2007-07-18,Cloudy
4253,2007-07-19,Cloudy
4254,2007-07-19,Cloudy
4255,2007-07-19,Fog
4256,2007-07-19,Fog
4257,2007-07-19,Rain
4258,2007-07-21,Fog
4259,2007-07-24,Fog
4260,2007-07-25,Rain
4261,2007-07-25,Cloudy
4262,2007-07-26,Rain
4263,2007-07-26,Cloudy
4264,2007-07-26,Cloudy
4265,2007-07-26,Fog
4266,2007-07-26,Snow
4267,2007-07-26,Snow
4268,2007-07-26,Cloudy
4269,2007-07-27,Rain
4270,2007-07-27,Fog
4271,2007-07-27,Fog
4272,2007-07-27,Fog
4273,2007-07-28,Fog
4274,2007-07-28,Sunny
4275,2007-07-28,Fog
4276,2007-07-28,Fog
4277,2007-07-29,Fog
4278,2007-07-29,Fog
4279,2007-07-31,Fog
4280,2007-08-01,Fog
4281,2007-08-01,Fog
4282,2007-08-01,Fog
4283,2007-08-02,Fog
4284,2007-08-02,Fog
4285,2007-08-02,Fog
4286,2007-08-03,Fog
4287,2007-08-04,Cloudy
4288,2007-08-04,Cloudy
4289,2007-08-04,Rain
4290,2007-08-04,Fog
4291,2007-08-04,Cloudy
4292,2007-08-05,Rain
4293,2007-08-05,Cloudy
4294,2007-08-05,Fog
4295,2007-08-05,Cloudy
4296,2007-08-05,Cloudy
4297,2007-08-05,Cloudy
4298,2007-08-05,Cloudy
4299,2007-08-05,Cloudy
4300,2007-08-05,Cloudy
4301,2007-08-06,Cloudy
4302,2007-08-06,Cloudy
4303,2007-08-06,Cloudy
4304,2007-08-06,Cloudy
4305,2007-08-06,Cloudy
4306,2007-08-06,Cloudy
4307,2007-08-06,Cloudy
4308,2007-08-06,Rain
4309,2007-08-06,Cloudy
4310,2007-08-07,Fog
4311,2007-08-07,Cloudy
4312,2007-08-07,Rain
4313,2007-08-07,Cloudy
4314,2007-08-07,Cloudy
4315,2007-08-07,Cloudy
4316,2007-08-07,Cloudy
4317,2007-08-07,Cloudy
4318,2007-08-07,Cloudy
4319,2007-08-08,Cloudy
4320,2007-08-08,Cloudy
4321,2007-08-08,Cloudy
4322,2007-08-08,Cloudy
4323,2007-08-08,Rain
4324,2007-08-08,Cloudy
4325,2007-08-08,Cloudy
4326,2007-08-08,Cloudy
4327,2007-08-09,Cloudy
4328,2007-08-09,Cloudy
4329,2007-08-09,Cloudy
4330,2007-08-09,Rain
4331,2007-08-09,Fog
4332,2007-08-09,Fog
4333,2007-08-10,Fog
4334,2007-08-10,Sunny
4335,2007-08-10,Fog
4336,2007-08-10,Fog
4337,2007-08-10,Fog
4338,2007-08-11,Sunny
4339,2007-08-11,Fog
4340,2007-08-11,Fog
4341,2007-08-11,Fog
4342,2007-08-12,Cloudy
4343,2007-08-12,Cloudy
4344,2007-08-12,Cloudy
4345,2007-08-12,Cloudy
4346,2007-08-12,Cloudy
4347,2007-08-12,Cloudy
4348,2007-08-12,Rain
4349,2007-08-13,Cloudy
4350,2007-08-13,Cloudy
4351,2007-08-13,Sunny
4352,2007-08-13,Fog
4353,2007-08-14,Cloudy
4354,2007-08-14,Cloudy
4355,2007-08-14,Rain
4356,2007-08-14,Cloudy
4357,2007-08-14,Cloudy
4358,2007-08-14,Cloudy
4359,2007-08-14,Cloudy
4360,2007-08-14,Cloudy
4361,2007-08-14,Cloudy
4362,2007-08-15,Cloudy
4363,2007-08-15,Fog
4364,2007-08-15,Cloudy
4365,2007-08-15,Cloudy
4366,2007-08-15,Cloudy
4367,2007-08-15,Cloudy
4368,2007-08-15,Cloudy
4369,2007-08-15,Rain
4370,2007-08-16,Fog
4371,2007-08-16,Fog
4372,2007-08-16,Fog
4373,2007-08-16,Sunny
4374,2007-08-16,Fog
4375,2007-08-18,Fog
4376,2007-08-18,Cloudy
4377,2007-08-18,Cloudy
4378,2007-08-18,Rain
4379,2007-08-18,Cloudy
4380,2007-08-19,Cloudy
4381,2007-08-19,Rain
4382,2007-08-19,Cloudy
4383,2007-08-19,Cloudy
4384,2007-08-19,Cloudy
4385,2007-08-19,Cloudy
4386,2007-08-19,Cloudy
4387,2007-08-19,Fog
4388,2007-08-19,Cloudy
4389,2007-08-20,Cloudy
4390,2007-08-20,Rain
4391,2007-08-20,Cloudy
4392,2007-08-20,Cloudy
4393,2007-08-20,Cloudy
4394,2007-08-20,Cloudy
4395,2007-08-20,Cloudy
4396,2007-08-20,Cloudy
4397,2007-08-21,Fog
4398,2007-08-21,Rain
4399,2007-08-21,Fog
4400,2007-08-21,Fog
4401,2007-08-21,Cloudy
4402,2007-08-21,Fog
4403,2007-08-22,Cloudy
4404,2007-08-22,Cloudy
4405,2007-08-22,Cloudy
4406,2007-08-22,Cloudy
4407,2007-08-22,Cloudy
4408,2007-08-22,Snow
4409,2007-08-22,Cloudy
4410,2007-08-22,Cloudy
4411,2007-08-22,Rain
4412,2007-08-23,Cloudy
4413,2007-08-23,Cloudy
4414,2007-08-23,Cloudy
4415,2007-08-23,Rain
4416,2007-08-23,Cloudy
4417,2007-08-23,Cloudy
4418,2007-08-23,Cloudy
4419,2007-08-23,Cloudy
4420,2007-08-23,Cloudy
4421,2007-08-24,Cloudy
4422,2007-08-24,Cloudy
4423,2007-08-24,Cloudy
4424,2007-08-24,Cloudy
4425,2007-08-24,Rain
4426,2007-08-25,Fog
4427,2007-08-25,Fog
4428,2007-08-25,Rain
4429,2007-08-25,Fog
4430,2007-08-26,Fog
4431,2007-08-26,Fog
4432,2007-08-26,Fog
4433,2007-08-27,Fog
4434,2007-08-28,Fog
4435,2007-08-29,Rain
4436,2007-08-29,Fog
4437,2007-08-31,Fog
4438,2007-09-01,Fog
4439,2007-09-01,Fog
4440,2007-09-02,Fog
4441,2007-09-03,Fog
4442,2007-09-04,Fog
4443,2007-09-04,Fog
4444,2007-09-04,Fog
4445,2007-09-04,Fog
4446,2007-09-05,Fog
4447,2007-09-05,Fog
4448,2007-09-05,Rain
4449,2007-09-06,Rain
4450,2007-09-06,Cloudy
4451,2007-09-06,Cloudy
4452,2007-09-06,Cloudy
4453,2007-09-07,Rain
4454,2007-09-07,Cloudy
4455,2007-09-07,Cloudy
4456,2007-09-07,Cloudy
4457,2007-09-07,Snow
4458,2007-09-07,Cloudy
4459,2007-09-10,Fog
4460,2007-09-10,Fog
4461,2007-09-10,Rain
4462,2007-09-11,Fog
4463,2007-09-11,Rain
4464,2007-09-11,Fog
4465,2007-09-12,Fog
4466,2007-09-13,Fog
4467,2007-09-14,Fog
4468,2007-09-19,Fog
4469,2007-09-19,Fog
4470,2007-09-19,Fog
4471,2007-09-20,Fog
4472,2007-09-21,Fog
4473,2007-09-21,Fog
4474,2007-09-21,Fog
4475,2007-09-25,Snow
4476,2007-09-25,Cloudy
4477,2007-09-25,Cloudy
4478,2007-09-25,Cloudy
4479,2007-09-25,Rain
4480,2007-09-25,Cloudy
4481,2007-09-26,Fog
4482,2007-09-26,Fog
4483,2007-09-26,Fog
4484,2007-09-26,Rain
4485,2007-09-27,Rain
4486,2007-09-27,Fog
4487,2007-09-27,Fog
4488,2007-09-27,Fog
4489,2007-09-27,Fog
4490,2007-09-30,Cloudy
4491,2007-09-30,Fog
4492,2007-09-30,Cloudy
4493,2007-09-30,Cloudy
4494,2007-09-30,Rain
4495,2007-10-01,Cloudy
4496,2007-10-01,Cloudy
4497,2007-10-01,Cloudy
4498,2007-10-01,Cloudy
4499,2007-10-01,Fog
4500,2007-10-01,Cloudy
4501,2007-10-01,Rain
4502,2007-10-02,Fog
4503,2007-10-02,Rain
4504,2007-10-02,Fog
4505,2007-10-02,Fog
4506,2007-10-02,Fog
4507,2007-10-02,Fog
4508,2007-10-02,Fog
4509,2007-10-04,Fog
4510,2007-10-04,Fog
4511,2007-10-05,Fog
4512,2007-10-05,Fog
4513,2007-10-05,Fog
4514,2007-10-05,Fog
4515,2007-10-06,Fog
4516,2007-10-06,Fog
4517,2007-10-07,Fog
4518,2007-10-07,Fog
4519,2007-10-10,Fog
4520,2007-10-10,Fog
4521,2007-10-10,Rain
4522,2007-10-14,Fog
4523,2007-10-14,Rain
4524,2007-10-15,Fog
4525,2007-10-15,Fog
4526,2007-10-15,Rain
4527,2007-10-16,Fog
4528,2007-10-16,Fog
4529,2007-10-16,Fog
4530,2007-10-16,Rain
4531,2007-10-16,Fog
4532,2007-10-16,Fog
4533,2007-10-17,Rain
4534,2007-10-17,Fog
4535,2007-10-17,Fog
4536,2007-10-17,Fog
4537,2007-10-17,Fog
4538,2007-10-18,Cloudy
4539,2007-10-18,Cloudy
4540,2007-10-18,Cloudy
4541,2007-10-18,Rain
4542,2007-10-18,Cloudy
4543,2007-10-18,Fog
4544,2007-10-19,Fog
4545,2007-10-19,Rain
4546,2007-10-19,Fog
4547,2007-10-22,Fog
4548,2007-10-22,Rain
4549,2007-10-22,Fog
4550,2007-10-23,Fog
4551,2007-10-23,Rain
4552,2007-10-25,Rain
4553,2007-10-26,Fog
4554,2007-10-26,Rain
4555,2007-10-26,Fog
4556,2007-10-27,Fog
4557,2007-10-27,Fog
4558,2007-10-27,Fog
4559,2007-10-27,Rain
4560,2007-10-28,Fog
4561,2007-10-29,Fog
4562,2007-10-30,Fog
4563,2007-10-31,Fog
4564,2007-11-02,Cloudy
4565,2007-11-02,Fog
4566,2007-11-04,Rain
4567,2007-11-05,Rain
4568,2007-11-07,Snow
4569,2007-11-07,Cloudy
4570,2007-11-08,Snow
4571,2007-11-09,Sunny
4572,2007-11-09,Fog
4573,2007-11-09,Fog
4574,2007-11-10,Fog
4575,2007-11-10,Fog
4576,2007-11-11,Cloudy
4577,2007-11-11,Cloudy
4578,2007-11-11,Cloudy
4579,2007-11-11,Cloudy
4580,2007-11-11,Rain
4581,2007-11-12,Fog
4582,2007-11-12,Sunny
4583,2007-11-12,Fog
4584,2007-11-12,Fog
4585,2007-11-13,Fog
4586,2007-11-13,Fog
4587,2007-11-13,Fog
4588,2007-11-13,Rain
4589,2007-11-14,Fog
4590,2007-11-14,Fog
4591,2007-11-14,Rain
4592,2007-11-14,Fog
4593,2007-11-15,Cloudy
4594,2007-11-15,Snow
4595,2007-11-16,Cloudy
4596,2007-11-17,Cloudy
4597,2007-11-17,Fog
4598,2007-11-17,Rain
4599,2007-11-17,Fog
4600,2007-11-18,Fog
4601,2007-11-18,Fog
4602,2007-11-18,Rain
4603,2007-11-18,Fog
4604,2007-11-19,Fog
4605,2007-11-19,Fog
4606,2007-11-19,Fog
4607,2007-11-19,Fog
4608,2007-11-19,Rain
4609,2007-11-19,Fog
4610,2007-11-20,Rain
4611,2007-11-20,Fog
4612,2007-11-20,Fog
4613,2007-11-20,Fog
4614,2007-11-20,Fog
4615,2007-11-21,Fog
4616,2007-11-21,Fog
4617,2007-11-21,Snow
4618,2007-11-21,Fog
4619,2007-11-22,Snow
4620,2007-11-22,Fog
4621,2007-11-22,Fog
4622,2007-11-24,Cloudy
4623,2007-11-25,Fog
4624,2007-11-25,Snow
4625,2007-11-25,Cloudy
4626,2007-11-26,Cloudy
4627,2007-11-26,Fog
4628,2007-11-26,Rain
4629,2007-11-26,Fog
4630,2007-11-27,Cloudy
4631,2007-11-28,Fog
4632,2007-11-28,Rain
4633,2007-11-29,Fog
4634,2007-12-01,Snow
4635,2007-12-01,Snow
4636,2007-12-01,Snow
4637,2007-12-01,Snow
4638,2007-12-01,Fog
4639,2007-12-01,Fog
4640,2007-12-02,Fog
4641,2007-12-02,Rain
4642,2007-12-02,Fog
4643,2007-12-04,Fog
4644,2007-12-04,Snow
4645,2007-12-04,Fog
4646,2007-12-05,Snow
4647,2007-12-05,Fog
4648,2007-12-05,Fog
4649,2007-12-06,Fog
4650,2007-12-06,Fog
4651,2007-12-06,Snow
4652,2007-12-07,Fog
4653,2007-12-07,Fog
4654,2007-12-07,Snow
4655,2007-12-08,Snow
4656,2007-12-08,Snow
4657,2007-12-08,Fog
4658,2007-12-08,Snow
4659,2007-12-08,Fog
4660,2007-12-08,Snow
4661,2007-12-08,Snow
4662,2007-12-09,Fog
4663,2007-12-09,Snow
4664,2007-12-09,Snow
4665,2007-12-09,Snow
4666,2007-12-09,Snow
4667,2007-12-09,Fog
4668,2007-12-09,Snow
4669,2007-12-10,Fog
4670,2007-12-10,Fog
4671,2007-12-10,Snow
4672,2007-12-10,Snow
4673,2007-12-10,Snow
4674,2007-12-10,Snow
4675,2007-12-10,Snow
4676,2007-12-11,Snow
4677,2007-12-11,Snow
4678,2007-12-11,Snow
4679,2007-12-11,Fog
4680,2007-12-11,Fog
4681,2007-12-11,Fog
4682,2007-12-11,Snow
4683,2007-12-11,Snow
4684,2007-12-12,Fog
4685,2007-12-12,Snow
4686,2007-12-12,Snow
